"","means_0","means_1","means_2","means_3","means_4","subsystem","hmr","mar"
"HMR_9040",-0.0756075878220138,-0.0630063231850115,-0.23532365339578,-0.137682403381448,-0.216518628254611,"Exchange/demand reactions","HMR_9040","MAR09040"
"HMR_9041",-0.624571896955503,-0.507875316159251,-0.59483037805286,-0.459773609244828,-0.528495835454637,"Exchange/demand reactions","HMR_9041","MAR09041"
"HMR_9042",-0.0106189461358314,-0.00967402810304451,-0.123648653395785,-0.0520432699828776,-0.171875450565116,"Exchange/demand reactions","HMR_9042","MAR09042"
"HMR_9043",0,-0.178489702155745,-0.136313716962195,-0.285419368016702,-0.462519598963637,"Exchange/demand reactions","HMR_9043","MAR09043"
"HMR_9044",-2.47699603380226,-3.7006666828519,-3.62546945935536,-3.69386241848773,-4.64960211213745,"Exchange/demand reactions","HMR_9044","MAR09044"
"HMR_9045",-0.0106189461358314,-0.0706908196721313,-0.0707402964654651,-0.0648352823741699,-0.0931684078335541,"Exchange/demand reactions","HMR_9045","MAR09045"
"HMR_9046",-3.40070347603459,-4.78916051178495,-4.5920943856962,-4.80275977562871,-5.58603768016812,"Exchange/demand reactions","HMR_9046","MAR09046"
"HMR_9048",-0.00185657819078686,-0.00182624230324581,-0.00131569704528188,-0.000602374851204411,-0.000419631255521412,"Exchange/demand reactions","HMR_9048","MAR09048"
"HMR_9058",0,0,2.90103818166612e-05,1.84553802987097e-05,0.000345266690425279,"Exchange/demand reactions","HMR_9058","MAR09058"
"HMR_9061",-4.72327174551635,-6.05992817402147,-6.43088381065257,-6.7731651429569,-7.58633395645875,"Exchange/demand reactions","HMR_9061","MAR09061"
"HMR_9062",-2.42700018735363,-3.00869620608899,-3.14263158876282,-3.17835229767326,-3.49980578981014,"Exchange/demand reactions","HMR_9062","MAR09062"
"HMR_9063",-3.24194920374707,-4.14723447306792,-4.44346550685848,-4.50434942740876,-4.8898046844865,"Exchange/demand reactions","HMR_9063","MAR09063"
"HMR_9064",-0.871322810304451,-1.34807234192037,-1.31937526972813,-1.42490994970023,-1.7912813622057,"Exchange/demand reactions","HMR_9064","MAR09064"
"HMR_9065",-0.57716885231421,-0.611436297750566,-0.706085395173297,-0.7025050389039,-1.13935414654384,"Exchange/demand reactions","HMR_9065","MAR09065"
"HMR_9067",0,15.6202495085854,12.1236093275391,19.2836878013583,20.1306477016511,"Exchange/demand reactions","HMR_9067","MAR09067"
"HMR_9068",-1.54929470725995,-2.74854707259953,-1.84439846102375,-2.58214905363382,-2.69236134782372,"Exchange/demand reactions","HMR_9068","MAR09068"
"HMR_9069",-6.50041104307615,-3.52902032502936,-3.75409251656797,-3.57576559274452,-3.26032005281237,"Exchange/demand reactions","HMR_9069","MAR09069"
"HMR_9072",48.694721107129,61.5947118603383,74.7021551642936,70.1398067258225,70.3229049844916,"Exchange/demand reactions","HMR_9072","MAR09072"
"HMR_9078",0.00823775584474339,0.00661599060467446,0.00852640849909181,0.00955968494420739,0.0080563141486085,"Exchange/demand reactions","HMR_9078","MAR09078"
"HMR_9079",199.918739057203,157.425278642911,138.758196915133,123.563358708279,127.571819156086,"Exchange/demand reactions","HMR_9079","MAR09079"
"HMR_9103",-0.0152618702367502,-0.389641982234439,-0.313007258852801,-0.31827507276229,-0.2835589981346,"Exchange/demand reactions","HMR_9103","MAR09103"
"HMR_9107",-0.000775644028103044,-0.000736861826697892,-0.000761793241886918,-0.000762928552232503,-0.000730679156909265,"Exchange/demand reactions","HMR_9107","MAR09107"
"HMR_9108",-265.497262370018,-261.139923471548,-256.785923047058,-258.304622448786,-258.243115615265,"Exchange/demand reactions","HMR_9108","MAR09108"
"HMR_9109",-0.000271475409836065,-3.87822014051522e-05,-0.000180060220809635,-8.90083310937919e-05,-7.86885245901639e-05,"Exchange/demand reactions","HMR_9109","MAR09109"
"HMR_9110",-0.000504168618266979,-0.000736861826697892,-0.000595583807293413,-0.000686635697009253,-0.000696955503512882,"Exchange/demand reactions","HMR_9110","MAR09110"
"HMR_9122",-0.000213302107728121,-0.00021330210772696,-0.000159284041480539,-0.000146227972511587,-0.000168618266982397,"Exchange/demand reactions","HMR_9122","MAR09122"
"HMR_9140",0,0,0.00241748156096461,0.00240610125593712,0.00207879392068306,"Exchange/demand reactions","HMR_9140","MAR09140"
"HMR_9143",-0.000775644028103044,-0.000775644028103044,-0.000775644028103044,-0.000775644028103045,-0.000775644028103046,"Exchange/demand reactions","HMR_9143","MAR09143"
"HMR_9146",0.621926722229182,5.9292464321551,5.49489950486783,5.37314281540324,5.1894369853212,"Exchange/demand reactions","HMR_9146","MAR09146"
"HMR_9147",-0.00748906129738074,-0.00694347467798595,-0.00702956906015231,-0.00688305338940232,-0.00716240858151435,"Exchange/demand reactions","HMR_9147","MAR09147"
"HMR_9152",-0.000775644028103044,-0.000775644028103044,-0.000775644028103044,-0.000775644028103044,-0.000775644028103044,"Exchange/demand reactions","HMR_9152","MAR09152"
"HMR_9154",-0.000775644028103044,-0.000775644028103044,-0.000761793241886918,-0.000775644028103044,-0.000775644028103044,"Exchange/demand reactions","HMR_9154","MAR09154"
"HMR_9159",-0.000775644028103044,-0.000775644028103044,-0.000775644028103044,-0.000775644028103044,-0.000775644028103044,"Exchange/demand reactions","HMR_9159","MAR09159"
"HMR_9166",-0.191920127402076,-0.283667750831742,-0.24799167366354,-0.285053726960042,-0.28775943900888,"Exchange/demand reactions","HMR_9166","MAR09166"
"HMR_9167",-0.000775644028103044,-0.000775644028103044,-0.000775644028103044,-0.000775644028103045,-0.000775644028103046,"Exchange/demand reactions","HMR_9167","MAR09167"
"HMR_9205",0.226180393558371,0.140463634667127,0.322921791272759,0.514456651908739,0.354396621796781,"Exchange/demand reactions","HMR_9205","MAR09205"
"HMR_9206",-0.226180393558371,-0.140463634667127,-0.322921791272759,-0.514456651908739,-0.354396621796781,"Exchange/demand reactions","HMR_9206","MAR09206"
"HMR_9215",-0.00116009367681499,-0.00116009367681499,-0.00116009367681499,-0.00116009367681499,-0.00116009367681499,"Exchange/demand reactions","HMR_9215","MAR09215"
"HMR_9232",-0.28028556230846,-0.151386282788901,-0.162500459142008,-0.181619605238983,-0.246118330536863,"Exchange/demand reactions","HMR_9232","MAR09232"
"HMR_9235",-1.05273338239759,-2.06892455641955,-1.76203734542306,-1.62085191887125,-1.69679345004878,"Exchange/demand reactions","HMR_9235","MAR09235"
"HMR_9253",0.126025548134887,0.0405195772800117,0.0150472482461133,0.0181626219267522,0.00396570409898893,"Exchange/demand reactions","HMR_9253","MAR09253"
"HMR_9259",-0.0434518822922363,-0.0354114479807399,-0.0630237269521713,-0.072222838635072,-0.0838170140254489,"Exchange/demand reactions","HMR_9259","MAR09259"
"HMR_9269",-0.000775644028103044,-0.000775644028103044,-0.000775644028103044,-0.000775644028103045,-0.000775644028103046,"Exchange/demand reactions","HMR_9269","MAR09269"
"HMR_9271",-0.000193348946135831,-0.000183681498829039,-0.000165541917099415,-0.000180670326717088,-0.000170931677018633,"Exchange/demand reactions","HMR_9271","MAR09271"
"HMR_9273",0.000193348946135831,0.000183681498829039,0.000165541917099415,0.000180670326717088,0.000170931677018633,"Exchange/demand reactions","HMR_9273","MAR09273"
"HMR_9280",0,-3.15537923836954,-13.5151483485825,-17.6313260596032,-16.8305903840683,"Exchange/demand reactions","HMR_9280","MAR09280"
"HMR_9285",-0.457270789374019,-0.457270789374019,-0.457270789374019,-0.457270789374019,-0.457270789374019,"Exchange/demand reactions","HMR_9285","MAR09285"
"HMR_9286",-0.015532611067406,-0.0168662311933429,-0.0146244411558388,-0.0140000407167069,-0.014289610946256,"Exchange/demand reactions","HMR_9286","MAR09286"
"HMR_9295",-0.570709564982083,-0.604227556057636,-0.584833386712917,-0.586912209101196,-0.579357153999692,"Exchange/demand reactions","HMR_9295","MAR09295"
"HMR_9300",-0.166860527399711,-0.132056069095531,-0.126757733673664,-0.115685400918675,-0.116690224862207,"Exchange/demand reactions","HMR_9300","MAR09300"
"HMR_9303",0.28028556230846,0.151386282788901,0.162500459142008,0.181619605238983,0.246118330536863,"Exchange/demand reactions","HMR_9303","MAR09303"
"HMR_9346",-0.045003531598866,-0.0304830270504081,-0.028488031127369,-0.0237463757849987,-0.0245904956502477,"Exchange/demand reactions","HMR_9346","MAR09346"
"HMR_9348",-0.0716499301671488,-0.134294918632662,-0.120656417988689,-0.127645441108519,-0.134314467828666,"Exchange/demand reactions","HMR_9348","MAR09348"
"HMR_9351",-0.255686182669789,-0.163959718969555,-0.16395971896955,-0.163959718969555,-0.163959718969555,"Exchange/demand reactions","HMR_9351","MAR09351"
"HMR_9353",-0.61557291479848,-0.587732384637146,-0.606669220702986,-0.610752530338145,-0.603078679674467,"Exchange/demand reactions","HMR_9353","MAR09353"
"HMR_9358",0,0,0.000199369737215507,0,0,"Exchange/demand reactions","HMR_9358","MAR09358"
"HMR_9363",-0.0199380069137072,-0.00645528409123234,-0.00202247999887948,-0.00751199963024058,-0.00484894091300858,"Exchange/demand reactions","HMR_9363","MAR09363"
"HMR_9378",-0.0353283372365337,-0.0353283372365322,-0.0353283372365334,-0.035328337236539,-0.0353283372365303,"Exchange/demand reactions","HMR_9378","MAR09378"
"HMR_9383",-1.5071165716643,-15.7342982089348,-14.5085470183328,-14.1721334495403,-13.6815168650173,"Exchange/demand reactions","HMR_9383","MAR09383"
"HMR_9404",-0.000835903573813637,-0.0013876427010719,-0.00135588599294999,-0.00141068282134376,-0.00147589143088864,"Exchange/demand reactions","HMR_9404","MAR09404"
"HMR_9406",0,0,0,0.00297513874217866,0.00707356202402512,"Exchange/demand reactions","HMR_9406","MAR09406"
"HMR_9418",7.7715611723761e-17,0,0,1.41423375374841,1.07428927034434,"Exchange/demand reactions","HMR_9418","MAR09418"
"HMR_9421",0.50854174360038,0.255605210259259,-0.230447997163755,-0.124291771677848,0.437245698049981,"Exchange/demand reactions","HMR_9421","MAR09421"
"HMR_9423",-0.0673722287711479,-0.0600559497043606,-0.0446091608441717,-0.0510071785271249,-0.0405233695782703,"Exchange/demand reactions","HMR_9423","MAR09423"
"HMR_9440",-1.13698954508817,-1.1033746547152,-1.12268268206608,-1.12061277266254,-1.12817009577121,"Exchange/demand reactions","HMR_9440","MAR09440"
"HMR_9456",0,0,-0.00109044287387086,-0.00144300695411205,-0.00264598330782348,"Exchange/demand reactions","HMR_9456","MAR09456"
"HMR_9463",0,3.15537923836955,13.5151483485825,18.0866736903616,17.1070728905746,"Exchange/demand reactions","HMR_9463","MAR09463"
"HMR_9690",0.546975376456034,0.667285805615088,0.703895767593174,0.709082940413297,0.722609782589002,"Exchange/demand reactions","HMR_9690","MAR09690"
"HMR_9691",-0.000775644028103044,-0.000775644028103044,-0.000775644028103044,-0.000775644028103044,-0.000775644028103044,"Exchange/demand reactions","HMR_9691","MAR09691"
"HMR_9729",-7.61030444964871,-7.61030444964871,-7.61030444964871,-7.61030444964871,-7.61030444964871,"Exchange/demand reactions","HMR_9729","MAR09729"
"ACRNtm",-0.00181170960187356,-0.00181170960187354,-0.00181170960187354,-0.00191662977172145,-0.00181085206119404,"Transport reactions","ACRNtm","MAR00060"
"AMY2e",0.00103666786709697,0,0.000318771183026593,0.000650624337682099,0.000368586422135346,"Starch and sucrose metabolism","AMY2e","MAR00072"
"BILDGLCURtr",0.000193348946135831,0.000183681498829039,0.000165541917099415,0.000180670326717088,0.000170931677018633,"Transport reactions","BILDGLCURtr","MAR00089"
"BTNt4i",0.000736861826697892,0.000775644028103044,0.000775644028103044,0.000762928552232503,0.000775644028103046,"Transport reactions","BTNt4i","MAR00095"
"C180CRNt",8.70491803278689e-05,2.1744730679157e-05,5.14366506064074e-05,6.91605752342566e-05,6.11407915583456e-05,"Fatty acid oxidation","C180CRNt","MAR00107"
"CITtam",0,-0.000164898907103826,-6.7467996360488e-05,0,-0.000223256320281506,"Transport reactions","CITtam","MAR00125"
"CLS_hs",0.00268882566955495,0.00235520102140539,0.000730515979908249,0.00176700122242063,0.000981654789743042,"Glycerophospholipid metabolism","CLS_hs","MAR00129"
"EX_atp[e]",-844.060685969681,-843.975179998826,-843.948816596655,-843.951380036519,-843.935980142337,"Exchange/demand reactions","EX_atp[e]","MAR00569"
"EX_crvnc[e]",-2.40705341907345e-05,-3.63439442895985e-05,-0.000103655179241591,-0.000182548092725715,-0.000143668890331627,"Exchange/demand reactions","EX_crvnc[e]","MAR00573"
"EX_glyc_S[e]",0,0,0.0128589747627524,0,0,"Exchange/demand reactions","EX_glyc_S[e]","MAR00603"
"EX_glygn2[e]",-0.00103666786709697,0,-0.000318771183026593,-0.000650624337682099,-0.000368586422135346,"Exchange/demand reactions","EX_glygn2[e]","MAR00606"
"EX_glygn4[e]",0.00103666786709697,0,0.000318771183026593,0.000650624337682099,0.000368586422135346,"Exchange/demand reactions","EX_glygn4[e]","MAR00608"
"EX_lpchol_hs[e]",-2.33776618266979,-2.33776618266979,-2.33787421880228,-2.33790033094023,-2.33785555035129,"Exchange/demand reactions","EX_lpchol_hs[e]","MAR00628"
"EX_pe_hs[e]",-0.790180046838408,-0.789831007025761,-0.789798053330963,-0.789723561254655,-0.789806334335084,"Exchange/demand reactions","EX_pe_hs[e]","MAR00656"
"EX_pglyc_hs[e]",-0.124742295081967,-0.124742295081967,-0.124742295081967,-0.124742295081967,-0.124742295081967,"Exchange/demand reactions","EX_pglyc_hs[e]","MAR00658"
"EX_ps_hs[e]",-0.0787409836065574,-0.0787409836065574,-0.0787409836065564,-0.0787409836065575,-0.0787409836065574,"Exchange/demand reactions","EX_ps_hs[e]","MAR00661"
"EX_strdnc[e]",-0.000253969122349188,-0.000261112412177986,-0.000287566912010715,-0.000273996896889466,-0.000290163934426232,"Exchange/demand reactions","EX_strdnc[e]","MAR00695"
"FAOXC161802m",0.000253969122349188,0.000343350052042675,0.000308308415905057,0.000273996896889466,0.000297183165356578,"Fatty acid oxidation","FAOXC161802m","MAR00764"
"FAOXC180",0.000253969122349188,0.000261112412177986,0.000287566912010715,0.000273996896889466,0.000290163934426232,"Fatty acid oxidation","FAOXC180","MAR00776"
"FAOXC182806m",0.00112423432456778,0.000865640217936858,0.000880738442768972,0.000949901793604517,0.000640739542091876,"Fatty acid oxidation","FAOXC182806m","MAR00785"
"FAOXC18280m",0.000557150032437113,0.000542110328945116,0.000492060861904121,0.000354552459802371,0.000506068426361425,"Fatty acid oxidation","FAOXC18280m","MAR00788"
"FAOXC18480m",2.13405597986489e-05,3.09099239754978e-05,6.00541220956022e-05,0.000110208130107531,8.01664844161779e-05,"Fatty acid oxidation","FAOXC18480m","MAR00818"
"FAOXC2051843m",2.13405597986489e-05,3.09099239754978e-05,6.00541220956022e-05,0.000110208130107531,8.01664844161779e-05,"Fatty acid oxidation","FAOXC2051843m","MAR00923"
"FAOXC226205m",2.13405597986489e-05,3.09099239754978e-05,6.00541220956022e-05,0.000110208130107525,8.01664844160247e-05,"Fatty acid oxidation","FAOXC226205m","MAR00970"
"FOLt2",-0.438164206817567,-4.92327142023486,-4.23212163435914,-4.44385330468133,-4.09644973962088,"Transport reactions","FOLt2","MAR01047"
"GLCt2_2",-35.3217212702293,-31.9491227150116,-20.0790730266894,-43.3384957588835,-41.8097929555939,"Transport reactions","GLCt2_2","MAR01378"
"GLYC_St",0,-6.10622663543835e-18,0.0128589747627524,0,0,"Transport reactions","GLYC_St","MAR01385"
"HPYRR2x",0,-3.05311331771919e-18,0.00642948738137623,0,-3.31860143230346e-18,"Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism","HPYRR2x","MAR01453"
"LNELDCCRNt",4.98843717432699e-05,6.19934821974924e-05,5.88659305621465e-05,5.12029864647442e-05,5.02986197614568e-05,"Fatty acid oxidation","LNELDCCRNt","MAR01486"
"LNLCCRNt",0.000146771332455742,4.55575554752236e-05,6.85218481176126e-05,0.000188733598081336,8.603541313712e-05,"Fatty acid oxidation","LNLCCRNt","MAR01487"
"LPCHOLt",2.33776618266979,2.33776618266979,2.33787421880228,2.33790033094023,2.33785555035129,"Transport reactions","LPCHOLt","MAR01499"
"NAHCO3_HCLt",0.0259486448336211,0.0251572710520793,0.0416274487436915,0.540237534014883,0.0255885389181656,"Transport reactions","NAHCO3_HCLt","MAR01525"
"NMNATr",0.0353283372365337,0.0353283372365326,0.0353283372365345,0.0353283372365385,0.0353283372365303,"Nicotinate and nicotinamide metabolism","NMNATr","MAR01542"
"PEt",0.790180046838408,0.789831007025761,0.789798053330963,0.789723561254655,0.789806334335084,"Transport reactions","PEt","MAR01601"
"PGLYCt",0.124742295081967,0.124742295081967,0.124742295081967,0.124742295081967,0.124742295081967,"Transport reactions","PGLYCt","MAR01607"
"PSt3",0.0787409836065574,0.0787409836065574,0.0787409836065564,0.0787409836065575,0.0787409836065574,"Transport reactions","PSt3","MAR01669"
"RDH2a",0.0186233966103316,0.0128464360816661,0.0201833532608669,0.0223599144484549,0.0381291098549367,"Vitamin A metabolism","RDH2a","MAR01690"
"THFt2",0.403730750118863,0.842726745128589,0.795224587042274,1.19686847617258,0.531053926585016,"Transport reactions","THFt2","MAR01780"
"UGT1A10r",-0.000386697892271663,-0.000386697892271663,-0.000386697892271663,-0.000386697892271663,-0.000386697892271663,"Steroid metabolism","UGT1A10r","MAR01820"
"XOLEST2te",0.0476590163934438,0.0476590163934413,0.047659016393445,0.0476590163934428,0.0476590163934417,"Transport reactions","XOLEST2te","MAR01827"
"EX_ahdt[e]",265.497262370018,261.139923471548,256.785923047058,258.304622448786,258.243115615265,"Exchange/demand reactions","EX_ahdt[e]","MAR01871"
"EX_dha[e]",-0.00240051522248244,0,-0.000857326865172298,-0.000494944920521928,0,"Exchange/demand reactions","EX_dha[e]","MAR01921"
"EX_fad[e]",-0.000775644028103061,-0.000775644028103048,-0.000775644028103049,-0.000775644028102112,-0.000775644028103053,"Exchange/demand reactions","EX_fad[e]","MAR01939"
"r0193",-0.0152618702367502,-0.025029404478929,-0.0250862916566207,-0.0294033674229808,-0.0315143286986859,"Cysteine and methionine metabolism","r0193","MAR02027"
"r0309",0.000162877244874016,0.000142950141548523,0.000172041841293831,0.000148265233593381,0.00016166694391924,"Fatty acid oxidation","r0309","MAR02028"
"r0310",9.10918774751719e-05,0.000200399910494152,0.000136266574611226,0.000125731663296085,0.000135516221437338,"Fatty acid oxidation","r0310","MAR02035"
"r0707",-265.497262370018,-261.139923471548,-256.785923047058,-258.304622448786,-258.243115615265,"Miscellaneous","r0707","MAR02186"
"r0791",-0.00109623122808835,-0.0012893963671787,-0.00123820395815149,-0.00126274430200832,-0.0012967447075866,"Fatty acid oxidation","r0791","MAR02207"
"r0941",-0.00823775584474288,-0.00661599060467446,-0.00867316580142624,-0.00994704088036796,-0.00872830899563565,"Transport reactions","r0941","MAR02225"
"r1147",0,0,0.000161759785881566,8.9100472223289e-05,0.000210053287173744,"Transport reactions","r1147","MAR02303"
"r1253",0.000253969122349188,0.000261112412177986,0.000287566912010715,0.000273996896889466,0.000290163934426232,"Fatty acid oxidation","r1253","MAR02313"
"r1400",-0.000405538012197879,-0.000352319753389071,-0.000277667734702284,-0.000299964976095352,-0.000215389720636177,"Fatty acid oxidation","r1400","MAR02340"
"r1423",386.065544543656,432.222617786727,420.533856096452,439.991704562736,443.238138882625,"Transport reactions","r1423","MAR02351"
"r2373",0.00151888932944536,0.00414991295377003,0.00499270688062525,0.0042990524424799,0.00546913434205634,"Transport reactions","r2373","MAR02405"
"r2510",0.000246732588391346,0.000116030444964871,0.000139900468384071,0.000142703574307982,0.000118906764416389,"Transport reactions","r2510","MAR02432"
"RE1804M",0.000239359911112577,0.000112048897288759,2.8791300721228e-05,0.000174326965543819,3.27914762832016e-05,"Bile acid biosynthesis","RE1804M","MAR02885"
"RE1807M",0.000239359911112577,0.000112048897288759,2.8791300721228e-05,0.000176413665165756,3.47489878897794e-05,"Bile acid biosynthesis","RE1807M","MAR02891"
"RE2269E",2.08486065852181,2.75777167837627,2.34126489349839,2.15865145384134,2.58302051349379,"Miscellaneous","RE2269E","MAR03042"
"RE2426C",-1.09763938179779,-14.9225546151765,-24.3598331913135,-28.2211425682002,-27.0545788531542,"Tryptophan metabolism","RE2426C","MAR03119"
"EX_HC00822[e]",-0.0268400534376284,-0.0172675030939403,-0.0401470495518865,-0.0334307572436071,-0.029997671346518,"Exchange/demand reactions","EX_HC00822[e]","MAR04142"
"EX_HC02192[e]",0,0,0,-0.958886122989932,-0.797806763837984,"Exchange/demand reactions","EX_HC02192[e]","MAR04146"
"EX_HC02193[e]",-7.31537357880028,-31.2210441840952,-36.5556991514977,-49.1122596869718,-49.5231056914885,"Exchange/demand reactions","EX_HC02193[e]","MAR04148"
"EX_HC02191[e]",7.31537357880028,31.2210441840952,36.5556991514977,50.0711458099617,50.3209124553265,"Exchange/demand reactions","EX_HC02191[e]","MAR04164"
"EX_CE5786[e]",-2.08486065852181,-2.75777167837627,-2.34126489349838,-2.15865145384134,-2.58302051349379,"Exchange/demand reactions","EX_CE5786[e]","MAR04341"
"EX_CE5788[e]",2.08486065852181,2.75777167837627,2.34126489349839,2.15865145384134,2.58302051349379,"Exchange/demand reactions","EX_CE5788[e]","MAR04349"
"EX_crm_hs[e]",-2.73248454070484,-2.75372060084677,-2.74791547114696,-2.74829296184771,-2.7488799694809,"Exchange/demand reactions","EX_crm_hs[e]","MAR04384"
"PIt8",-459.123364188749,-412.791864488256,-424.526925535882,-405.062464454366,-401.814112947663,"Transport reactions","PIt8","MAR04411"
"FAOXC61C4m",0.00109623122808835,0.0012893963671787,0.00123820395815149,0.0012670872205786,0.00130826288292516,"Fatty acid oxidation","FAOXC61C4m","MAR06279"
"FAOXC8C6m",0.00109623122808835,0.0012893963671787,0.00126261419692824,0.00126509588931113,0.00132031497006071,"Fatty acid oxidation","FAOXC8C6m","MAR06329"
"CYSSNAT5tc",0.138540534923232,0.265721332756975,0.220098100560385,0.166184089549655,0.220436929902472,"Transport reactions","CYSSNAT5tc","MAR06887"
"GLYGLYCNc",0,-0.233393161592506,-0.0551787052525938,-0.397345468470441,-0.524277921460816,"Transport reactions","GLYGLYCNc","MAR06898"
"Coqe",0.000581733021077285,0.000542950819672133,0.000567882234861159,0.000572196414174379,0.000546474900722943,"Transport reactions","Coqe","MAR07819"
"EX_tdechola[e]",0,7.58941520739855e-19,4.95635278850516e-19,-0.45534763075848,-0.276482506506357,"Exchange/demand reactions","EX_tdechola[e]","MAR08959"
"EX_q10[e]",-0.000581733021077285,-0.000542950819672133,-0.000567882234861159,-0.000572196414174379,-0.000546474900722943,"Exchange/demand reactions","EX_q10[e]","MAR08966"
"EX_q10h2[e]",-0.000193911007025762,-0.000232693208430913,-0.000207761793241888,-0.000203447613928669,-0.000229169127380106,"Exchange/demand reactions","EX_q10h2[e]","MAR08967"
"GLUPROASCT1",0.551786140425005,2.55445850343449,1.11662397010644,2.37836631155335,2.10499180283319,"Transport reactions","GLUPROASCT1","MAR08972"
"PPItm",-0.0126892518553644,-0.0280704313162263,-0.0194296024142792,-0.0134775669243458,-0.0215924700944521,"Transport reactions","PPItm","MAR08987"
"Q10H2e",-0.000193911007025762,-0.000232693208430913,-0.000207761793241888,-0.000203447613928669,-0.000229169127380106,"Transport reactions","Q10H2e","MAR08991"
"RPEc",0.0114747031032777,0.025151626144037,0.0139092149837545,0.0219082950075538,0.0170455143445404,"Pentose phosphate pathway","RPEc","MAR08992"
"TAURCHAe",7.7715611723761e-17,-7.58941520739855e-19,-4.95635278850516e-19,1.41423375374841,1.07428927034434,"Transport reactions","TAURCHAe","MAR08995"
"q10h2tc",-0.000193911007025762,-0.000232693208430913,-0.000207761793241888,-0.000203447613928669,-0.000229169127380106,"Transport reactions","q10h2tc","MAR08997"
"q10tm",0.000581733021077285,0.000542950819672133,0.000567882234861159,0.000572196414174379,0.000546474900722943,"Transport reactions","q10tm","MAR08998"
"MAL_Lte",0.0677785847680293,0.0732557643428166,0.0685982652550347,0.068912338725978,0.0656858041965685,"Transport reactions","MAL_Lte","MAR09030"
"OROTGLUt",-0.546975376456034,-0.667285805615088,-0.703895767593174,-0.709082940413297,-0.722609782589002,"Transport reactions","OROTGLUt","MAR09031"
"PEPtr",-0.179966587819037,-0.187404543808754,-0.214603337804219,-0.205122690117966,-0.195899202171648,"Transport reactions","PEPtr","MAR09112"
"2PGtr",0,0,0,0.000120959321023751,0.000272054780572243,"Transport reactions","2PGtr","MAR09820"
"DCMPtr",0.184556576849462,0.19187285591626,0.207319644776437,0.200921627093484,0.211405436042337,"Transport reactions","DCMPtr","MAR09824"
"DHAPtr",0.00240051522248244,0,0.000857326865172296,0.000494944920521928,0,"Transport reactions","DHAPtr","MAR09825"
"ETHAMPtr",7.75644028103044e-05,0.000426604215456674,0.000459557910254266,0.000534049986562752,0.00045127690613431,"Transport reactions","ETHAMPtr","MAR09827"
"FUMtr",0.0290326463700234,0.0237172621649753,0.0271722193075413,0.0257489894715786,0.0290130111543567,"Transport reactions","FUMtr","MAR09828"
"GLCURtr",0.00011634660421589,3.87822014051522e-05,9.69555035208512e-05,0.000101723806963849,7.86885245836903e-05,"Transport reactions","GLCURtr","MAR09830"
"ICITtr",0.00181170960187354,0.00762368419672131,0.00164994981599197,0.00354916881022767,0.00617232960553013,"Transport reactions","ICITtr","MAR09831"
"UDPGLCURtr",0.00605451990632318,0.0061514192037498,0.00623756119758622,0.00622864821284596,0.00622638020568188,"Transport reactions","UDPGLCURtr","MAR09837"
"GLYC3tr",0.0780522164472958,0.0770549814113027,0.0767667988510794,0.0772554343300287,0.0785987854476823,"Transport reactions","GLYC3tr","MAR09839"
"OROT5Ptr",0.585927132896315,0.706237562055369,0.742847524033456,0.748034696853578,0.761561539029284,"Transport reactions","OROT5Ptr","MAR09841"
"EX_2pg[e]",0,0,0,-0.000120959321023751,-0.000272054780572243,"Exchange/demand reactions","EX_2pg[e]","MAR09842"
"EX_dcmp[e]",-0.184556576849462,-0.19187285591626,-0.207319644776437,-0.200921627093484,-0.211405436042337,"Exchange/demand reactions","EX_dcmp[e]","MAR09847"
"EX_ethamp[e]",-7.75644028103044e-05,-0.000426604215456674,-0.000459557910254266,-0.000534049986562752,-0.00045127690613431,"Exchange/demand reactions","EX_ethamp[e]","MAR09849"
"EX_icit[e]",-0.00181170960187354,-0.00762368419672131,-0.00164994981599197,-0.00354916881022767,-0.00617232960553013,"Exchange/demand reactions","EX_icit[e]","MAR09854"
"EX_pep[e]",-0.179966587819037,-0.187404543808754,-0.214603337804219,-0.205122690117966,-0.195899202171648,"Exchange/demand reactions","EX_pep[e]","MAR09858"
"EX_udpglcur[e]",-0.00605451990632318,-0.0061514192037498,-0.00623756119758622,-0.00622864821284596,-0.00622638020568188,"Exchange/demand reactions","EX_udpglcur[e]","MAR09864"
"EX_orot5p[e]",-0.585927132896315,-0.706237562055369,-0.742847524033456,-0.748034696853578,-0.761561539029284,"Exchange/demand reactions","EX_orot5p[e]","MAR09867"
"EX_glyc3p[e]",-0.0780522164472958,-0.0770549814113027,-0.0767667988510794,-0.0772554343300287,-0.0785987854476823,"Exchange/demand reactions","EX_glyc3p[e]","MAR09868"
"FOLOAT1tc",-0.0433016267332714,-0.0353824108885413,-0.0630051856340047,-0.0722028312799035,-0.0838092644327399,"Transport reactions","FOLOAT1tc","MAR09883"
"FOLOATPtc",0,0,-0.00251192933013454,-0.308811465065493,-0.280684155853805,"Transport reactions","FOLOATPtc","MAR09885"
"GLUB0AT3tc",0.0259486448336211,0.0251572710520793,0.0410682300233013,0.539712618806314,0.0253340500879666,"Transport reactions","GLUB0AT3tc","MAR09888"
"PCRNte",0.000166613130907622,0.000158613024596733,0.000185020124718952,0.00015649905148731,0.000210821734218764,"Transport reactions","PCRNte","MAR09913"
